strike,type,last_traded_price,last_traded_quantity,trade_volume,best_bid_price,best_bid_quantity,best_ask_price,best_ask_quantity,total_buy_quantity,total_sell_quantity,average_trade_price,exchange_timestamp,open_price,high_price,low_price,close_price,underlaying_price
2760000,PE,56380,20,573660,55855,40,56295,20,38140,26840,37974,1567147559,36935,61575,28020,43235,2717695
2770000,CE,11900,20,2662480,11920,80,11975,40,46860,94900,18183,1567147559,23905,26305,10060,19065,2717695
2770000,PE,63600,100,307440,63305,20,63655,20,33380,27760,45738,1567147559,42180,69195,33100,49575,2717695
2780000,CE,9700,80,3471160,9685,60,9735,40,78880,127040,15386,1567147559,17000,21900,8175,16020,2717695
2780000,PE,69210,20,85980,70450,20,71500,100,31840,20420,51794,1567147559,51035,76665,38715,56015,2717695
2790000,CE,7820,20,2209820,7750,80,7815,20,99100,78060,12347,1567147559,14400,18125,6575,13280,2717695
2790000,PE,75115,20,13880,77810,20,80635,20,22680,18300,61973,1567147559,55000,85815,45500,62795,2717695
2690000,CE,48110,20,4560,47450,20,48590,20,18600,16660,52158,1567147620,67305,79215,42590,67695,2719250
2690000,PE,18970,20,2412560,18755,20,18840,20,42660,52560,15112,1567147620,14400,21940,8455,14380,2719250
2700000,CE,41500,20,230720,41680,20,42010,20,36200,32420,47760,1567147620,62580,72130,35000,54730,2719250
2700000,PE,22235,20,6512200,22265,20,22300,60,280920,130360,17537,1567147620,16000,25935,10195,17240,2719250
2710000,CE,35595,180,172700,35605,20,35820,60,28640,27900,39965,1567147620,56055,64595,30000,50375,2719250
2710000,PE,26405,20,2490420,26305,40,26405,60,50720,90140,20923,1567147620,20280,30465,12230,20640,2719250
2720000,CE,30135,20,559100,30105,60,30255,20,36020,41220,33638,1567147620,49845,56835,24320,43110,2719250
2720000,PE,30800,20,3171860,30765,20,30885,20,50100,53160,23600,1567147620,25000,35500,14550,24030,2719250
2730000,CE,25510,40,1092560,25465,40,25590,100,52220,58620,30987,1567147620,35110,49640,21510,36655,2719250
2730000,PE,36230,20,2426480,36050,40,36255,40,43460,36580,27240,1567147620,16800,41920,16800,27925,2719250
2740000,CE,21315,20,1661420,21310,20,21420,20,66380,71880,28991,1567147620,39630,42985,17775,31680,2719250
2740000,PE,42020,20,1804960,41815,20,42045,60,40920,32240,30121,1567147620,32900,48050,20345,32170,2719250
2750000,CE,17800,20,3764540,17695,60,17780,60,61320,127440,24881,1567147620,28505,36490,14500,26750,2719250
2750000,PE,48005,20,2166400,48000,60,48300,40,181840,38800,34496,1567147620,29000,54830,23805,37370,2719250
2760000,CE,14770,40,3142020,14825,20,14875,400,158640,115440,21689,1567147620,27560,31100,11820,22870,2719250
2760000,PE,55135,20,573840,54680,40,55145,20,38160,26980,37980,1567147620,36935,61575,28020,43235,2719250
2770000,CE,12200,20,2666220,12165,20,12230,40,50360,92840,18175,1567147620,23905,26305,10060,19065,2719250
2770000,PE,62505,20,307640,62105,20,62525,20,34760,28400,45750,1567147620,42180,69195,33100,49575,2719250
2780000,CE,9925,20,3479400,9880,40,9925,180,83380,127100,15372,1567147620,17000,21900,8175,16020,2719250
2780000,PE,69210,20,85980,69305,80,70275,20,31680,20520,51794,1567147620,51035,76665,38715,56015,2719250
2790000,CE,7975,20,2213280,7975,40,8035,40,98700,76980,12340,1567147620,14400,18125,6575,13280,2719250
2790000,PE,75115,20,13880,76570,20,79280,20,23220,18360,61973,1567147620,55000,85815,45500,62795,2719250
2690000,CE,48110,20,4560,47330,20,48320,20,18560,16840,52158,1567147696,67305,79215,42590,67695,2718580
2690000,PE,18835,20,2416740,18790,20,18870,20,44000,50140,15118,1567147696,14400,21940,8455,14380,2718580
2700000,CE,41300,20,231300,41155,20,41490,60,34740,33020,47745,1567147696,62580,72130,35000,54730,2718580
2700000,PE,22235,20,6529240,22230,120,22295,20,282380,127380,17548,1567147696,16000,25935,10195,17240,2718580
2710000,CE,35560,20,173480,35555,20,35740,60,27460,28940,39947,1567147696,56055,64595,30000,50375,2718580
2710000,PE,26330,60,2495640,26310,20,26375,40,50940,88780,20934,1567147696,20280,30465,12230,20640,2718580
2720000,CE,30010,60,564540,30000,700,30115,60,35000,41040,33607,1567147696,49845,56835,24320,43110,2718580
2720000,PE,30800,80,3177900,30775,20,30890,20,50740,51480,23613,1567147696,25000,35500,14550,24030,2718580
2730000,CE,25300,1000,1099320,25305,40,25430,60,48620,62740,30954,1567147696,35110,49640,21510,36655,2718580
2730000,PE,35975,20,2429360,36045,140,36235,20,44500,35500,27250,1567147696,16800,41920,16800,27925,2718580
2740000,CE,21275,40,1666220,21155,60,21275,140,66000,73460,28969,1567147696,39630,42985,17775,31680,2718580
2740000,PE,41820,20,1806340,41905,40,42210,20,42420,30500,30130,1567147696,32900,48050,20345,32170,2718580
2750000,CE,17695,20,3776260,17630,80,17705,80,61020,129000,24859,1567147696,28505,36490,14500,26750,2718580
2750000,PE,48220,20,2169560,48060,60,48400,40,183520,37560,34515,1567147696,29000,54830,23805,37370,2718580
2760000,CE,14825,20,3154340,14785,20,14835,40,159140,118680,21663,1567147696,27560,31100,11820,22870,2718580
2760000,PE,54215,20,573880,54695,80,55075,20,38140,26940,37981,1567147696,36935,61575,28020,43235,2718580
2770000,CE,12070,60,2671400,12060,40,12135,60,47840,94920,18163,1567147696,23905,26305,10060,19065,2718580
2770000,PE,61650,20,307700,62130,120,62400,20,35980,27360,45753,1567147696,42180,69195,33100,49575,2718580
2780000,CE,9855,20,3486020,9805,20,9850,60,78840,128760,15362,1567147696,17000,21900,8175,16020,2718580
2780000,PE,69210,20,85980,69205,20,70055,120,31860,20520,51794,1567147696,51035,76665,38715,56015,2718580
2790000,CE,7930,40,2217880,7900,420,7935,60,97740,77140,12331,1567147696,14400,18125,6575,13280,2718580
2790000,PE,75115,20,13880,76465,20,78365,20,23180,18440,61973,1567147696,55000,85815,45500,62795,2718580
2690000,CE,48110,20,4560,47855,20,48890,20,18620,16720,52158,1567147754,67305,79215,42590,67695,2718930
2690000,PE,18715,40,2419860,18645,20,18715,360,44220,51300,15123,1567147754,14400,21940,8455,14380,2718930
2700000,CE,41770,20,231500,41705,40,41975,20,35820,32320,47739,1567147754,62580,72130,35000,54730,2718930
2700000,PE,22230,40,6544680,22210,80,22285,20,282280,128560,17559,1567147754,16000,25935,10195,17240,2718930
2710000,CE,36190,20,174400,36020,20,36180,60,28260,28160,39925,1567147754,56055,64595,30000,50375,2718930
2710000,PE,26055,20,2499460,26050,20,26150,400,52000,88980,20942,1567147754,20280,30465,12230,20640,2718930
2720000,CE,30520,20,568760,30390,20,30520,20,35520,39380,33582,1567147754,49845,56835,24320,43110,2718930
2720000,PE,30600,100,3180760,30510,40,30640,20,50860,53260,23619,1567147754,25000,35500,14550,24030,2718930
2730000,CE,25780,20,1100800,25690,20,25780,20,50840,62480,30947,1567147754,35110,49640,21510,36655,2718930
2730000,PE,35790,20,2430520,35630,20,35800,40,44040,36480,27254,1567147754,16800,41920,16800,27925,2718930
2740000,CE,21595,40,1668100,21505,20,21585,20,66620,72840,28961,1567147754,39630,42985,17775,31680,2718930
2740000,PE,41390,20,1806760,41495,20,41725,20,42280,31500,30133,1567147754,32900,48050,20345,32170,2718930
2750000,CE,17760,20,3782400,17755,20,17790,40,67940,126140,24848,1567147754,28505,36490,14500,26750,2718930
2750000,PE,47800,20,2170400,47520,40,47820,20,182140,39740,34520,1567147754,29000,54830,23805,37370,2718930
2760000,CE,15015,20,3158180,14950,80,15015,40,162200,117420,21655,1567147754,27560,31100,11820,22870,2718930
2760000,PE,54310,20,573900,54355,80,54790,20,38120,27000,37981,1567147754,36935,61575,28020,43235,2718930
2770000,CE,12285,20,2674800,12285,20,12330,20,48260,93580,18156,1567147754,23905,26305,10060,19065,2718930
2770000,PE,61915,40,307800,61790,20,62145,20,35140,28420,45758,1567147754,42180,69195,33100,49575,2718930
2780000,CE,10010,20,3491740,10000,300,10050,140,80380,127980,15353,1567147754,17000,21900,8175,16020,2718930
2780000,PE,69210,20,85980,68790,20,69625,20,31820,20560,51794,1567147754,51035,76665,38715,56015,2718930
2790000,CE,8000,100,2221560,8025,20,8090,20,100300,78100,12324,1567147754,14400,18125,6575,13280,2718930
2790000,PE,78365,20,13900,76890,20,79110,40,23320,18420,61997,1567147754,55000,85815,45500,62795,2718930
2690000,CE,48980,20,4660,47560,20,48635,20,18600,16760,52089,1567147820,67305,79215,42590,67695,2719340
2690000,PE,18680,20,2423040,18675,60,18750,40,43960,52060,15127,1567147820,14400,21940,8455,14380,2719340
2700000,CE,41730,20,232000,41520,20,41795,20,36160,33360,47727,1567147820,62580,72130,35000,54730,2719340
2700000,PE,22090,60,6552980,22100,20,22185,20,274200,132240,17564,1567147820,16000,25935,10195,17240,2719340
2710000,CE,35900,20,174860,35740,20,35925,60,28000,29320,39914,1567147820,56055,64595,30000,50375,2719340
2710000,PE,26155,20,2502860,26140,20,26235,20,51640,89580,20949,1567147820,20280,30465,12230,20640,2719340
2720000,CE,30335,20,572540,30135,60,30310,20,35480,39480,33561,1567147820,49845,56835,24320,43110,2719340
2720000,PE,30600,20,3184100,30610,20,30700,40,51080,52940,23626,1567147820,25000,35500,14550,24030,2719340
2730000,CE,25600,20,1103680,25500,200,25585,20,49880,64200,30933,1567147820,35110,49640,21510,36655,2719340
2730000,PE,35880,20,2434180,35875,80,36000,220,44600,34720,27267,1567147820,16800,41920,16800,27925,2719340
2740000,CE,21400,20,1672040,21320,80,21420,60,66660,73480,28943,1567147820,39630,42985,17775,31680,2719340
2740000,PE,41770,20,1807520,41690,20,41915,60,42980,30940,30137,1567147820,32900,48050,20345,32170,2719340
2750000,CE,17800,20,3791580,17775,40,17845,80,68060,129580,24831,1567147820,28505,36490,14500,26750,2719340
2750000,PE,47705,40,2172120,47845,20,48135,20,182380,38660,34530,1567147820,29000,54830,23805,37370,2719340
2760000,CE,14955,40,3163760,14845,60,14910,40,161480,119940,21643,1567147820,27560,31100,11820,22870,2719340
2760000,PE,54255,40,574060,54590,80,54965,20,38240,26940,37986,1567147820,36935,61575,28020,43235,2719340
2770000,CE,12200,20,2678940,12200,180,12255,60,47720,95020,18147,1567147820,23905,26305,10060,19065,2719340
2770000,PE,61940,20,307940,62030,100,62370,20,36080,27380,45766,1567147820,42180,69195,33100,49575,2719340
2780000,CE,9900,20,3497420,9870,60,9920,140,79820,129380,15345,1567147820,17000,21900,8175,16020,2719340
2780000,PE,69210,20,85980,69045,20,69835,20,31900,20520,51794,1567147820,51035,76665,38715,56015,2719340
2790000,CE,8000,40,2223140,7950,20,8000,60,99360,79720,12321,1567147820,14400,18125,6575,13280,2719340
2790000,PE,78365,20,13900,77330,20,79220,40,23340,18400,61997,1567147820,55000,85815,45500,62795,2719340
2690000,CE,46100,20,4680,45770,20,46500,200,18980,17260,52063,1567147887,67305,79215,42590,67695,2716585
2690000,PE,19510,40,2431300,19560,20,19600,20,43900,51180,15141,1567147887,14400,21940,8455,14380,2716585
2700000,CE,39785,20,232900,39370,20,39625,20,36100,34380,47699,1567147887,62580,72130,35000,54730,2716585
2700000,PE,23185,20,6573660,23105,20,23185,20,273600,127460,17580,1567147887,16000,25935,10195,17240,2716585
2710000,CE,33915,20,177560,33860,20,34040,20,27160,30180,39844,1567147887,56055,64595,30000,50375,2716585
2710000,PE,27435,40,2509460,27330,20,27435,20,53280,87640,20964,1567147887,20280,30465,12230,20640,2716585
2720000,CE,28670,20,579500,28500,100,28625,80,33100,40680,33510,1567147887,49845,56835,24320,43110,2716585
2720000,PE,31695,20,3195160,31870,40,32000,60,52340,49800,23653,1567147887,25000,35500,14550,24030,2716585
2730000,CE,24035,20,1111980,24015,20,24120,40,48980,65440,30887,1567147887,35110,49640,21510,36655,2716585
2730000,PE,37130,40,2437160,37370,100,37500,60,44360,34500,27278,1567147887,16800,41920,16800,27925,2716585
2740000,CE,20145,20,1678880,20020,60,20110,40,65820,74740,28909,1567147887,39630,42985,17775,31680,2716585
2740000,PE,43350,20,1811060,43340,100,43535,20,42480,30140,30162,1567147887,32900,48050,20345,32170,2716585
2750000,CE,16720,40,3816220,16690,20,16755,40,61720,127620,24782,1567147887,28505,36490,14500,26750,2716585
2750000,PE,49820,20,2175080,49625,20,49935,20,183320,37860,34550,1567147887,29000,54830,23805,37370,2716585
2760000,CE,13920,40,3177540,13895,100,13960,40,157820,120520,21611,1567147887,27560,31100,11820,22870,2716585
2760000,PE,56935,20,574600,56620,40,56990,80,38920,27280,38003,1567147887,36935,61575,28020,43235,2716585
2770000,CE,11400,20,2688300,11280,20,11350,40,45160,97680,18124,1567147887,23905,26305,10060,19065,2716585
2770000,PE,64245,20,308000,64275,20,64600,80,36020,27540,45769,1567147887,42180,69195,33100,49575,2716585
2780000,CE,9230,40,3508280,9165,40,9215,80,75780,130160,15327,1567147887,17000,21900,8175,16020,2716585
2780000,PE,70665,20,86040,71125,20,72115,80,32100,20620,51807,1567147887,51035,76665,38715,56015,2716585
2790000,CE,7400,140,2230080,7400,20,7450,80,95860,81220,12306,1567147887,14400,18125,6575,13280,2716585
2790000,PE,78365,20,13920,79030,20,81640,40,23480,18200,62020,1567147887,55000,85815,45500,62795,2716585
2690000,CE,45910,20,4800,45725,40,46795,60,18500,16780,51905,1567147953,67305,79215,42590,67695,2716335
2690000,PE,19500,20,2435720,19420,20,19495,20,44000,51300,15149,1567147953,14400,21940,8455,14380,2716335
2700000,CE,39890,20,234760,39690,20,39890,20,37040,31140,47637,1567147953,62580,72130,35000,54730,2716335
2700000,PE,23095,20,6595360,23025,20,23085,60,272820,131240,17598,1567147953,16000,25935,10195,17240,2716335
2710000,CE,33720,20,178720,33950,20,34155,40,27820,29400,39809,1567147953,56055,64595,30000,50375,2716335
2710000,PE,27325,20,2515580,27230,20,27330,220,52000,88200,20980,1567147953,20280,30465,12230,20640,2716335
2720000,CE,28760,20,582500,28650,100,28775,40,34220,40480,33486,1567147953,49845,56835,24320,43110,2716335
2720000,PE,31970,20,3200700,31885,40,31975,40,50760,50340,23668,1567147953,25000,35500,14550,24030,2716335
2730000,CE,24255,40,1121540,24165,40,24260,40,47300,62240,30830,1567147953,35110,49640,21510,36655,2716335
2730000,PE,37510,20,2438400,37340,40,37515,20,43820,35160,27284,1567147953,16800,41920,16800,27925,2716335
2740000,CE,20200,20,1687460,20160,60,20230,40,65460,73020,28866,1567147953,39630,42985,17775,31680,2716335
2740000,PE,43345,20,1812220,43305,40,43475,20,41840,31140,30171,1567147953,32900,48050,20345,32170,2716335
2750000,CE,16780,20,3834640,16730,20,16795,60,63840,129880,24744,1567147953,28505,36490,14500,26750,2716335
2750000,PE,49840,20,2177540,49640,40,49850,20,182660,39420,34568,1567147953,29000,54830,23805,37370,2716335
2760000,CE,13890,20,3187580,13925,40,13985,20,159020,118940,21587,1567147953,27560,31100,11820,22870,2716335
2760000,PE,56400,20,574780,56630,60,56980,80,38240,27280,38009,1567147953,36935,61575,28020,43235,2716335
2770000,CE,11400,40,2695200,11410,20,11450,20,47120,94680,18107,1567147953,23905,26305,10060,19065,2716335
2770000,PE,64485,20,308020,64105,60,64425,20,34900,28100,45770,1567147953,42180,69195,33100,49575,2716335
2780000,CE,9260,20,3515720,9250,20,9305,20,80180,134080,15314,1567147953,17000,21900,8175,16020,2716335
2780000,PE,70665,20,86040,71280,20,72240,20,31820,20500,51807,1567147953,51035,76665,38715,56015,2716335
2790000,CE,7425,20,2233720,7420,20,7475,40,97280,80600,12298,1567147953,14400,18125,6575,13280,2716335
2790000,PE,78365,20,13920,78895,20,81635,40,23340,18320,62020,1567147953,55000,85815,45500,62795,2716335
2690000,CE,45910,20,4800,46525,20,47760,20,18600,16540,51905,1567148009,67305,79215,42590,67695,2716595
2690000,PE,19160,20,2439880,19135,180,19230,40,41280,53100,15157,1567148009,14400,21940,8455,14380,2716595
2700000,CE,40660,20,235680,40595,20,40915,20,38080,30760,47608,1567148009,62580,72130,35000,54730,2716595
2700000,PE,22760,20,6609120,22645,120,22755,20,273620,132120,17609,1567148009,16000,25935,10195,17240,2716595
2710000,CE,34880,20,180280,34860,180,35100,20,28220,28300,39763,1567148009,56055,64595,30000,50375,2716595
2710000,PE,26890,20,2520500,26870,60,26970,20,51020,89180,20992,1567148009,20280,30465,12230,20640,2716595
2720000,CE,29630,20,585760,29495,20,29635,20,34980,38780,33462,1567148009,49845,56835,24320,43110,2716595
2720000,PE,31540,20,3203640,31475,20,31585,20,50200,50840,23675,1567148009,25000,35500,14550,24030,2716595
2730000,CE,25020,180,1125620,24925,40,25030,120,49740,62380,30807,1567148009,35110,49640,21510,36655,2716595
2730000,PE,36755,20,2439460,36755,80,36980,20,43540,35620,27288,1567148009,16800,41920,16800,27925,2716595
2740000,CE,20915,40,1690860,20885,20,20985,60,66900,71900,28849,1567148009,39630,42985,17775,31680,2716595
2740000,PE,42990,20,1813080,42625,20,42880,40,41460,30840,30177,1567148009,32900,48050,20345,32170,2716595
2750000,CE,17395,40,3846380,17365,40,17445,40,69480,124680,24721,1567148009,28505,36490,14500,26750,2716595
2750000,PE,49100,40,2178220,49005,20,49240,20,182160,39920,34572,1567148009,29000,54830,23805,37370,2716595
2760000,CE,14525,20,3196040,14480,40,14560,20,161940,118100,21568,1567148009,27560,31100,11820,22870,2716595
2760000,PE,56020,20,574960,55740,200,56250,40,38080,27020,38014,1567148009,36935,61575,28020,43235,2716595
2770000,CE,12000,40,2698180,11905,20,11970,80,51300,93300,18100,1567148009,23905,26305,10060,19065,2716595
2770000,PE,64485,20,308020,63280,80,63560,20,34860,27480,45770,1567148009,42180,69195,33100,49575,2716595
2780000,CE,9715,20,3523900,9705,20,9755,40,86500,132380,15301,1567148009,17000,21900,8175,16020,2716595
2780000,PE,71220,20,86060,70420,20,71305,20,31720,20560,51812,1567148009,51035,76665,38715,56015,2716595
2790000,CE,7870,20,2237380,7775,80,7855,40,100360,79320,12291,1567148009,14400,18125,6575,13280,2716595
2790000,PE,78365,20,13920,78535,20,80865,40,23300,18320,62020,1567148009,55000,85815,45500,62795,2716595
2690000,CE,45910,20,4800,48725,20,50000,200,18660,16580,51905,1567148076,67305,79215,42590,67695,2720390
2690000,PE,17480,20,2452000,17540,20,17610,20,42180,51140,15171,1567148076,14400,21940,8455,14380,2720390
2700000,CE,42875,20,237540,42575,20,42880,20,37500,30760,47565,1567148076,62580,72130,35000,54730,2720390
2700000,PE,20845,20,6639820,20845,20,20925,80,272700,133280,17627,1567148076,16000,25935,10195,17240,2720390
2710000,CE,36810,20,182640,36630,20,36840,20,27320,28620,39722,1567148076,56055,64595,30000,50375,2720390
2710000,PE,24790,20,2530620,24765,40,24875,20,50900,88360,21010,1567148076,20280,30465,12230,20640,2720390
2720000,CE,31250,20,591600,31165,20,31300,200,36480,38400,33434,1567148076,49845,56835,24320,43110,2720390
2720000,PE,29135,20,3216320,29090,60,29210,20,51160,51780,23699,1567148076,25000,35500,14550,24030,2720390
2730000,CE,26400,40,1130080,26225,40,26365,40,47160,61660,30788,1567148076,35110,49640,21510,36655,2720390
2730000,PE,34245,20,2450560,34270,20,34450,20,37620,34960,27320,1567148076,16800,41920,16800,27925,2720390
2740000,CE,22055,20,1699320,22000,220,22060,40,65380,71060,28813,1567148076,39630,42985,17775,31680,2720390
2740000,PE,39870,20,1816220,39915,20,40135,40,42000,30960,30194,1567148076,32900,48050,20345,32170,2720390
2750000,CE,18350,100,3864780,18305,40,18360,20,71620,123340,24689,1567148076,28505,36490,14500,26750,2720390
2750000,PE,46355,20,2184180,46045,100,46260,20,181840,39800,34605,1567148076,29000,54830,23805,37370,2720390
2760000,CE,15360,20,3209080,15300,60,15385,80,159780,117560,21542,1567148076,27560,31100,11820,22870,2720390
2760000,PE,52295,20,575360,52495,80,52905,80,37920,27600,38025,1567148076,36935,61575,28020,43235,2720390
2770000,CE,12705,40,2709320,12690,40,12760,80,50780,91900,18077,1567148076,23905,26305,10060,19065,2720390
2770000,PE,59915,20,308360,59905,20,60225,80,35720,27280,45787,1567148076,42180,69195,33100,49575,2720390
2780000,CE,10380,40,3536840,10355,40,10400,20,87800,129700,15282,1567148076,17000,21900,8175,16020,2720390
2780000,PE,70200,20,86080,67010,100,67930,140,31740,20580,51816,1567148076,51035,76665,38715,56015,2720390
2790000,CE,8350,40,2246280,8335,60,8395,180,100100,76560,12274,1567148076,14400,18125,6575,13280,2720390
2790000,PE,78365,20,13920,74895,20,77540,40,23100,18680,62020,1567148076,55000,85815,45500,62795,2720390
2690000,CE,50795,20,4880,49405,60,50565,20,18580,16860,51885,1567148133,67305,79215,42590,67695,2720725
2690000,PE,17500,20,2469440,17450,40,17545,80,39540,53120,15186,1567148133,14400,21940,8455,14380,2720725
2700000,CE,43560,20,240220,43400,100,43700,20,37300,32920,47520,1567148133,62580,72130,35000,54730,2720725
2700000,PE,20805,60,6688020,20785,40,20880,300,266220,132060,17647,1567148133,16000,25935,10195,17240,2720725
2710000,CE,37295,20,187060,37085,20,37305,20,27340,28340,39668,1567148133,56055,64595,30000,50375,2720725
2710000,PE,24800,20,2543580,24680,40,24785,40,54920,88860,21027,1567148133,20280,30465,12230,20640,2720725
2720000,CE,31825,40,597940,31675,20,31825,40,35600,38380,33417,1567148133,49845,56835,24320,43110,2720725
2720000,PE,29020,20,3228980,28945,20,29065,20,53640,51560,23718,1567148133,25000,35500,14550,24030,2720725
2730000,CE,26650,40,1142540,26725,60,26860,100,47440,58520,30744,1567148133,35110,49640,21510,36655,2720725
2730000,PE,34090,20,2455140,34090,20,34330,20,37740,36040,27332,1567148133,16800,41920,16800,27925,2720725
2740000,CE,22465,20,1712920,22555,140,22650,20,65620,73700,28764,1567148133,39630,42985,17775,31680,2720725
2740000,PE,39940,20,1820220,39700,20,39895,20,41180,32140,30214,1567148133,32900,48050,20345,32170,2720725
2750000,CE,18790,20,3897520,18810,60,18860,20,69260,120300,24640,1567148133,28505,36490,14500,26750,2720725
2750000,PE,45895,20,2190360,45510,20,45890,20,183200,37680,34635,1567148133,29000,54830,23805,37370,2720725
2760000,CE,15780,20,3234100,15780,80,15865,20,160480,116520,21498,1567148133,27560,31100,11820,22870,2720725
2760000,PE,52925,20,576780,52280,40,52765,40,37760,27320,38060,1567148133,36935,61575,28020,43235,2720725
2770000,CE,13095,20,2728220,13040,400,13110,40,49100,87200,18042,1567148133,23905,26305,10060,19065,2720725
2770000,PE,60085,80,309640,59620,20,60075,20,35720,28020,45843,1567148133,42180,69195,33100,49575,2720725
2780000,CE,10735,100,3556000,10680,40,10730,280,85320,131040,15257,1567148133,17000,21900,8175,16020,2720725
2780000,PE,66415,60,86200,66920,20,67815,20,31660,20500,51836,1567148133,51035,76665,38715,56015,2720725
2790000,CE,8620,80,2269620,8610,20,8645,80,92980,77020,12237,1567148133,14400,18125,6575,13280,2720725
2790000,PE,78365,20,13920,74600,20,77395,20,23280,18520,62020,1567148133,55000,85815,45500,62795,2720725
2690000,CE,50975,40,4920,48925,20,50165,20,18440,16840,51877,1567148198,67305,79215,42590,67695,2719540
2690000,PE,17970,40,2485020,18000,20,18090,20,39460,49120,15200,1567148198,14400,21940,8455,14380,2719540
2700000,CE,43000,80,241440,42625,20,42965,60,36320,33640,47500,1567148198,62580,72130,35000,54730,2719540
2700000,PE,21325,20,6713940,21260,20,21365,100,271900,131020,17659,1567148198,16000,25935,10195,17240,2719540
2710000,CE,37225,40,189320,36920,20,37190,20,26600,28620,39646,1567148198,56055,64595,30000,50375,2719540
2710000,PE,25315,20,2553780,25255,20,25355,40,50160,86440,21041,1567148198,20280,30465,12230,20640,2719540
2720000,CE,31160,120,608820,31100,20,31265,20,35020,39460,33390,1567148198,49845,56835,24320,43110,2719540
2720000,PE,29715,20,3237480,29790,20,29900,20,53940,48920,23732,1567148198,25000,35500,14550,24030,2719540
2730000,CE,26375,20,1152760,26315,20,26370,20,45680,59760,30711,1567148198,35110,49640,21510,36655,2719540
2730000,PE,34945,160,2459580,34910,20,35140,60,38220,35060,27345,1567148198,16800,41920,16800,27925,2719540
2740000,CE,22195,20,1722540,22180,20,22220,20,63560,74800,28731,1567148198,39630,42985,17775,31680,2719540
2740000,PE,40700,20,1823420,40570,20,40860,20,41600,32420,30231,1567148198,32900,48050,20345,32170,2719540
2750000,CE,18600,60,3924320,18565,20,18630,20,65580,122740,24601,1567148198,28505,36490,14500,26750,2719540
2750000,PE,46525,20,2194440,46645,40,47025,20,183800,36980,34656,1567148198,29000,54830,23805,37370,2719540
2760000,CE,15590,40,3265600,15540,20,15600,60,159200,119040,21445,1567148198,27560,31100,11820,22870,2719540
2760000,PE,52670,20,577860,53005,20,53435,80,37980,27760,38086,1567148198,36935,61575,28020,43235,2719540
2770000,CE,12815,40,2746320,12755,40,12845,40,47020,89320,18010,1567148198,23905,26305,10060,19065,2719540
2770000,PE,60510,80,310120,60460,20,60755,80,34820,28280,45864,1567148198,42180,69195,33100,49575,2719540
2780000,CE,10500,100,3571600,10420,40,10440,40,81540,134620,15237,1567148198,17000,21900,8175,16020,2719540
2780000,PE,67100,20,86440,67905,20,68885,80,31860,20420,51877,1567148198,51035,76665,38715,56015,2719540
2790000,CE,8395,20,2283420,8385,60,8445,20,91540,77380,12216,1567148198,14400,18125,6575,13280,2719540
2790000,PE,78365,20,13920,75030,20,76995,40,24460,19560,62020,1567148198,55000,85815,45500,62795,2719540
2690000,CE,50975,40,4920,49655,20,50685,20,18520,16560,51877,1567148259,67305,79215,42590,67695,2721565
2690000,PE,17920,20,2491480,17880,40,17965,40,39320,51580,15207,1567148259,14400,21940,8455,14380,2721565
2700000,CE,43245,20,242940,43530,40,43825,20,38320,32520,47473,1567148259,62580,72130,35000,54730,2721565
2700000,PE,21240,100,6729480,21230,80,21330,40,269120,133620,17668,1567148259,16000,25935,10195,17240,2721565
2710000,CE,37660,20,190120,37635,20,37865,20,28860,28360,39635,1567148259,56055,64595,30000,50375,2721565
2710000,PE,25225,40,2557840,25205,60,25335,20,48860,85880,21048,1567148259,20280,30465,12230,20640,2721565
2720000,CE,31985,20,613640,31855,20,32000,20,36860,38220,33376,1567148259,49845,56835,24320,43110,2721565
2720000,PE,29275,20,3244600,29100,40,29170,60,52160,51600,23745,1567148259,25000,35500,14550,24030,2721565
2730000,CE,26770,40,1162740,26700,120,26840,40,47600,60060,30676,1567148259,35110,49640,21510,36655,2721565
2730000,PE,34200,20,2462820,34100,200,34295,20,38020,37100,27354,1567148259,16800,41920,16800,27925,2721565
2740000,CE,22690,20,1726460,22525,20,22635,60,65300,75640,28717,1567148259,39630,42985,17775,31680,2721565
2740000,PE,40335,20,1824400,39785,240,39985,20,40140,32580,30236,1567148259,32900,48050,20345,32170,2721565
2750000,CE,18965,120,3938700,18990,40,19085,40,69240,118400,24580,1567148259,28505,36490,14500,26750,2721565
2750000,PE,46585,20,2197200,45820,20,46110,20,182020,38240,34671,1567148259,29000,54830,23805,37370,2721565
2760000,CE,15835,20,3276820,15800,20,15855,60,162180,117380,21425,1567148259,27560,31100,11820,22870,2721565
2760000,PE,53235,20,578160,52250,40,52715,40,37960,29080,38094,1567148259,36935,61575,28020,43235,2721565
2770000,CE,13080,20,2754300,13020,20,13085,360,49920,88840,17996,1567148259,23905,26305,10060,19065,2721565
2770000,PE,60475,20,310160,59545,20,59975,20,35840,28640,45866,1567148259,42180,69195,33100,49575,2721565
2780000,CE,10775,20,3581760,10810,20,10860,40,86400,128760,15224,1567148259,17000,21900,8175,16020,2721565
2780000,PE,67100,20,86440,66945,20,67965,20,31720,20380,51877,1567148259,51035,76665,38715,56015,2721565
2790000,CE,8755,20,2288880,8730,60,8790,100,92180,76300,12207,1567148259,14400,18125,6575,13280,2721565
2790000,PE,78365,20,13920,74910,20,76600,280,24300,19600,62020,1567148259,55000,85815,45500,62795,2721565
